"","shape1F","shape2F","shape1E","shape2E","p0","p1","pF","pE","cF","cE","NEnrolledPts","EffStoppingBound","FutStoppingBound"
"6854",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,52,23,20
"6855",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,53,23,21
"6856",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,54,24,21
"6857",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,55,24,21
"6858",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,56,25,22
"6859",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,57,25,22
"6860",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,58,26,22
"6861",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,59,26,22
"6862",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,60,27,23
"6863",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,61,27,23
"6864",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,62,28,23
"6865",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,63,28,24
"6866",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,64,29,24
"6867",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,65,29,24
"6868",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,66,30,25
"6869",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,67,30,25
"6870",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,68,31,25
"6871",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,69,32,26
"6872",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,70,32,26
"6873",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,71,33,26
"6874",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,72,33,26
"6875",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,73,34,27
"6876",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,74,34,27
"6877",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,75,35,27
"6878",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,76,35,28
"6879",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,77,36,28
"6880",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,78,36,28
"6881",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,79,37,29
"6882",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,80,37,29
"6883",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,81,38,29
"6884",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,82,38,29
"6885",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,83,39,30
"6886",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,84,40,30
"6887",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,85,40,30
"6888",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,86,41,31
"6889",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,87,41,31
"6890",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,88,42,31
"6891",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,89,42,32
"6892",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,90,43,32
"6893",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,91,43,32
"6894",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,92,44,32
"6895",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,93,44,33
"6896",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,94,45,33
"6897",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,95,45,33
"6898",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,96,46,34
"6899",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,97,47,34
"6900",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,98,47,34
"6901",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,99,48,35
"6902",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.98,100,48,35
"6903",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,1,-1,1
"6904",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,2,-1,2
"6905",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,3,0,3
"6906",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,4,0,4
"6907",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,5,0,4
"6908",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,6,1,5
"6909",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,7,1,5
"6910",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,8,1,6
"6911",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,9,2,6
"6912",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,10,2,6
"6913",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,11,2,7
"6914",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,12,3,7
"6915",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,13,3,8
"6916",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,14,4,8
"6917",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,15,4,9
"6918",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,16,5,9
"6919",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,17,5,9
"6920",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,18,6,10
"6921",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,19,6,10
"6922",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,20,7,10
"6923",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,21,7,11
"6924",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,22,7,11
"6925",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,23,8,11
"6926",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,24,8,12
"6927",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,25,9,12
"6928",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,26,9,13
"6929",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,27,10,13
"6930",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,28,10,13
"6931",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,29,11,14
"6932",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,30,11,14
"6933",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,31,12,14
"6934",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,32,12,15
"6935",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,33,13,15
"6936",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,34,13,15
"6937",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,35,14,16
"6938",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,36,14,16
"6939",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,37,15,16
"6940",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,38,15,17
"6941",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,39,16,17
"6942",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,40,16,17
"6943",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,41,17,18
"6944",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,42,17,18
"6945",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,43,18,18
"6946",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,44,18,19
"6947",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,45,19,19
"6948",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,46,19,19
"6949",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,47,20,20
"6950",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,48,21,20
"6951",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,49,21,20
"6952",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,50,22,21
"6953",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,51,22,21
"6954",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,52,23,21
"6955",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,53,23,22
"6956",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,54,24,22
"6957",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,55,24,22
"6958",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,56,25,23
"6959",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,57,25,23
"6960",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,58,26,23
"6961",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,59,26,23
"6962",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,60,27,24
"6963",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,61,27,24
"6964",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,62,28,24
"6965",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,63,28,25
"6966",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,64,29,25
"6967",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,65,29,25
"6968",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,66,30,26
"6969",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,67,30,26
"6970",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,68,31,26
"6971",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,69,32,27
"6972",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,70,32,27
"6973",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,71,33,27
"6974",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,72,33,28
"6975",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,73,34,28
"6976",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,74,34,28
"6977",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,75,35,28
"6978",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,76,35,29
"6979",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,77,36,29
"6980",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,78,36,29
"6981",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,79,37,30
"6982",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,80,37,30
"6983",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,81,38,30
"6984",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,82,38,31
"6985",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,83,39,31
"6986",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,84,40,31
"6987",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,85,40,32
"6988",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,86,41,32
"6989",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,87,41,32
"6990",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,88,42,32
"6991",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,89,42,33
"6992",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,90,43,33
"6993",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,91,43,33
"6994",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,92,44,34
"6995",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,93,44,34
"6996",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,94,45,34
"6997",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,95,45,35
"6998",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,96,46,35
"6999",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,97,47,35
"7000",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,98,47,35
"7001",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,99,48,36
"7002",0.3,0.7,0.001,0.001,0.25,0.6,0.6,0.25,0.01,0.99,100,48,36
"7003",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,1,-1,1
"7004",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,2,0,2
"7005",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,3,0,3
"7006",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,4,1,3
"7007",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,5,1,4
"7008",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,6,2,4
"7009",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,7,3,4
"7010",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,8,3,5
"7011",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,9,4,5
"7012",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,10,4,5
"7013",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,11,5,6
"7014",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,12,6,6
"7015",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,13,6,7
"7016",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,14,7,7
"7017",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,15,8,7
"7018",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,16,8,8
"7019",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,17,9,8
"7020",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,18,10,8
"7021",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,19,11,9
"7022",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,20,11,9
"7023",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,21,12,9
"7024",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,22,13,10
"7025",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,23,13,10
"7026",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,24,14,10
"7027",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,25,15,11
"7028",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,26,15,11
"7029",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,27,16,11
"7030",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,28,17,12
"7031",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,29,18,12
"7032",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,30,18,12
"7033",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,31,19,13
"7034",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,32,20,13
"7035",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,33,20,13
"7036",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,34,21,13
"7037",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,35,22,14
"7038",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,36,23,14
"7039",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,37,23,14
"7040",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,38,24,15
"7041",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,39,25,15
"7042",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,40,25,15
"7043",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,41,26,16
"7044",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,42,27,16
"7045",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,43,28,16
"7046",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,44,28,17
"7047",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,45,29,17
"7048",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,46,30,17
"7049",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,47,31,17
"7050",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,48,31,18
"7051",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,49,32,18
"7052",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,50,33,18
"7053",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,51,33,19
"7054",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,52,34,19
"7055",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,53,35,19
"7056",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,54,36,20
"7057",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,55,36,20
"7058",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,56,37,20
"7059",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,57,38,20
"7060",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,58,39,21
"7061",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,59,39,21
"7062",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,60,40,21
"7063",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,61,41,22
"7064",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,62,42,22
"7065",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,63,42,22
"7066",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,64,43,23
"7067",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,65,44,23
"7068",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,66,45,23
"7069",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,67,45,23
"7070",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,68,46,24
"7071",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,69,47,24
"7072",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,70,48,24
"7073",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,71,48,25
"7074",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,72,49,25
"7075",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,73,50,25
"7076",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,74,51,25
"7077",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,75,51,26
"7078",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,76,52,26
"7079",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,77,53,26
"7080",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,78,53,27
"7081",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,79,54,27
"7082",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,80,55,27
"7083",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,81,56,27
"7084",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,82,56,28
"7085",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,83,57,28
"7086",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,84,58,28
"7087",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,85,59,29
"7088",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,86,59,29
"7089",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,87,60,29
"7090",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,88,61,30
"7091",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,89,62,30
"7092",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,90,62,30
"7093",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,91,63,30
"7094",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,92,64,31
"7095",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,93,65,31
"7096",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,94,65,31
"7097",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,95,66,32
"7098",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,96,67,32
"7099",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,97,68,32
"7100",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,98,68,32
"7101",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,99,69,33
"7102",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.95,100,70,33
"7103",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,1,-1,1
"7104",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,2,0,2
"7105",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,3,0,3
"7106",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,4,1,3
"7107",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,5,1,4
"7108",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,6,2,4
"7109",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,7,3,4
"7110",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,8,3,5
"7111",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,9,4,5
"7112",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,10,4,6
"7113",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,11,5,6
"7114",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,12,6,6
"7115",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,13,6,7
"7116",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,14,7,7
"7117",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,15,8,7
"7118",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,16,8,8
"7119",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,17,9,8
"7120",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,18,10,9
"7121",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,19,11,9
"7122",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,20,11,9
"7123",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,21,12,10
"7124",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,22,13,10
"7125",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,23,13,10
"7126",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,24,14,11
"7127",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,25,15,11
"7128",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,26,15,11
"7129",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,27,16,12
"7130",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,28,17,12
"7131",0.3,0.7,0.001,0.001,0.25,0.8,0.8,0.25,0.01,0.96,29,18,12
